vgsales.rank,vgsales.name,vgsales.year,vgsales.genre,vgsales.publisher,vgsales.na_sales,vgsales.eu_sales,vgsales.jp_sales,vgsales.other_sales,vgsales.global_sales,vgsales.platform
12884,Naval Ops: Commander,2004,Simulation,Tecmo Koei,0.03,0.02,0,0.01,0.05,PS2
6704,World Series Baseball 2K3,2003,Sports,Sega,0.12,0.1,0,0.03,0.25,PS2
12878,WTA Tour Tennis,2001,Sports,Konami Digital Entertainment,0.03,0.02,0,0.01,0.05,PS2
6714,Devil Kings,2005,Action,Capcom,0.03,0.03,0.18,0.01,0.25,PS2
316,World Soccer Winning Eleven 8 International,2004,Sports,Konami Digital Entertainment,0.16,1.89,1.12,0.68,3.85,PS2
12868,Hakuouki: Reimeiroku,2010,Adventure,Idea Factory,0,0,0.05,0,0.05,PS2
6723,Netsu Chu! Pro Yakyuu 2002,2002,Sports,Namco Bandai Games,0,0,0.25,0,0.25,PS2
12865,Marc Ecko's Getting Up: Contents Under Pressure,2006,Action,Atari,0.03,0.02,0,0.01,0.05,PS2
6728,Dynasty Warriors 6,2008,Action,Tecmo Koei,0.12,0.09,0,0.03,0.25,PS2
386,Tekken 4,2002,Fighting,Namco Bandai Games,1.55,1.27,0.33,0.29,3.44,PS2
6738,Pirates of the Caribbean: The Legend of Jack Sparrow,2006,Adventure,Ubisoft,0.12,0.09,0,0.03,0.25,PS2
12856,Dual Hearts,2002,Role-Playing,Sony Computer Entertainment,0.03,0.02,0,0.01,0.05,PS2
6740,WRC: World Rally Championship,2001,Racing,Sony Computer Entertainment,0.12,0.09,0,0.03,0.25,PS2
6742,Cars: Mater-National Championship,2007,Racing,THQ,0.12,0.09,0,0.03,0.25,PS2
6756,Final Fantasy XI: Chains of Promathia,2004,Role-Playing,Square Enix,0.12,0.09,0,0.03,0.25,PS2
16449,Junjou Romanchika: Koi no Doki Doki Daisakusen,2008,Adventure,Marvelous Interactive,0,0,0.01,0,0.01,PS2
6770,Avatar: The Last Airbender - Into the Inferno,2008,Adventure,THQ,0.12,0.09,0,0.03,0.25,PS2
6772,Dora the Explorer: Journey to the Purple Planet,2005,Adventure,Global Star,0.12,0.09,0,0.03,0.24,PS2
8062,X-Men Origins: Wolverine,2009,Action,Activision,0.13,0,0,0.05,0.18,PS2
6774,Digimon World: Data Squad,2006,Role-Playing,Namco Bandai Games,0.12,0.09,0,0.03,0.24,PS2
10772,Global Touring Challenge: Africa,2001,Racing,Rage Software,0.05,0.04,0,0.01,0.1,PS2
6779,Mega Man X Collection,N/A,Misc,Unknown,0.12,0.09,0,0.03,0.24,PS2
12843,Bombastic,2002,Puzzle,Capcom,0.03,0.02,0,0.01,0.05,PS2
8057,Summer Athletics: The Ultimate Challenge,2008,Sports,DTP Entertainment,0,0,0,0.18,0.18,PS2
8054,Vietcong: Purple Haze,2004,Shooter,Gathering of Developers,0.09,0.07,0,0.02,0.18,PS2
12122,Obscure,2004,Adventure,Microids,0.03,0.03,0,0.01,0.07,PS2
12833,Final Fight: Streetwise,2006,Action,Capcom,0.03,0.02,0,0.01,0.05,PS2
6799,Britney's Dance Beat,2002,Misc,THQ,0.12,0.09,0,0.03,0.24,PS2
6801,World Soccer Winning Eleven 7,2003,Sports,Konami Digital Entertainment,0.12,0.09,0,0.03,0.24,PS2
12822,MotoGP 4 - Official Game of MotoGP,2005,Racing,Sony Computer Entertainment,0.03,0.02,0,0.01,0.06,PS2
6806,Vexx,2003,Platform,Acclaim Entertainment,0.12,0.09,0,0.03,0.24,PS2
12130,Secret Service: Ultimate Sacrifice,2008,Action,Activision,0.03,0.03,0,0.01,0.07,PS2
6809,Marvel vs. Capcom Origins,2006,Fighting,Capcom,0.11,0.08,0.02,0.03,0.24,PS2
6812,TimeSplitters: Future Perfect,2005,Shooter,Electronic Arts,0.12,0.09,0,0.03,0.24,PS2
12134,Nichibeikan Pro Yakyuu: Final League,2002,Sports,SquareSoft,0,0,0.07,0,0.07,PS2
12817,Carmen Sandiego: The Secret of the Stolen Drums,2004,Action,BAM! Entertainment,0.03,0.02,0,0.01,0.06,PS2
10449,Motocross Mania 3,2004,Racing,Take-Two Interactive,0.05,0.04,0,0.01,0.1,PS2
8040,Amplitude,2003,Misc,Sony Computer Entertainment,0.09,0.07,0,0.02,0.18,PS2
12806,V-Rally 3,2002,Racing,Atari,0.03,0.02,0,0.01,0.06,PS2
6835,Super Monkey Ball Deluxe,2005,Misc,Sega,0.12,0.09,0,0.03,0.24,PS2
10768,Guilty Gear Isuka,2004,Fighting,505 Games,0.05,0.04,0,0.01,0.1,PS2
6843,Summon Night 3,2003,Role-Playing,Banpresto,0,0,0.24,0,0.24,PS2
6848,Jissen Pachi-Slot Hisshouhou! Hokuto no Ken SE,2006,Misc,Sega,0,0,0.24,0,0.24,PS2
12792,Backyard NFL Football '08,2007,Sports,Atari,0.03,0.02,0,0.01,0.06,PS2
12790,Friends: The One with All the Trivia,2005,Misc,Warner Bros. Interactive Entertainment,0.03,0.02,0,0.01,0.06,PS2
8031,Ar tonelico 2: Melody of Metafalica,2007,Role-Playing,Nippon Ichi Software,0.04,0.03,0.11,0.01,0.18,PS2
6856,Sakura Wars: Atsuki Chishio Ni,2003,Role-Playing,Sega,0,0,0.24,0,0.24,PS2
6858,NHRA Championship Drag Racing,2005,Racing,ValuSoft,0.12,0.09,0,0.03,0.24,PS2
6860,Monster Jam,2007,Racing,Activision,0.12,0.09,0,0.03,0.24,PS2
6865,Jikkyou Powerful Pro Yakyuu 15,2008,Sports,Konami Digital Entertainment,0,0,0.24,0,0.24,PS2
10012,NASCAR 07,2006,Racing,Electronic Arts,0.06,0.04,0,0.01,0.11,PS2
12778,KimiKiss (ebKore+),2008,Adventure,Enterbrain,0,0,0.06,0,0.06,PS2
12776,ESPN International Winter Sports 2002,2002,Sports,Konami Digital Entertainment,0.03,0.02,0,0.01,0.06,PS2
6876,NCAA College Basketball 2K3,2002,Sports,Sega,0.12,0.09,0,0.03,0.24,PS2
12139,God Hand,2006,Action,Capcom,0,0,0.07,0,0.07,PS2
12773,A-Train 6,2000,Strategy,Midas Interactive Entertainment,0,0,0.06,0,0.06,PS2
16444,G1 Jockey 4 2007,2007,Sports,Tecmo Koei,0,0,0.01,0,0.01,PS2
8023,Siren,2003,Adventure,Sony Computer Entertainment,0.09,0.07,0,0.02,0.18,PS2
8022,Driving Emotion Type-S,2000,Racing,Electronic Arts,0.04,0.03,0.11,0.01,0.18,PS2
12145,Fatal Fury: Battle Archives Volume 2,2007,Fighting,SNK Playmore,0.03,0.03,0,0.01,0.07,PS2
6890,Ratchet & Clank: Going Commando (JP weekly sales),2003,Action,Sony Computer Entertainment,0,0,0.24,0,0.24,PS2
6895,Dance Dance Revolution: Disney Channel Edition,2008,Simulation,Konami Digital Entertainment,0.12,0.09,0,0.03,0.24,PS2
12769,Angelique Trois,2000,Adventure,Tecmo Koei,0,0,0.06,0,0.06,PS2
10455,Gallop Racer 2006,2005,Sports,Tecmo Koei,0.02,0.02,0.06,0.01,0.1,PS2
12760,The Lord of the Rings: Aragorn's Quest,2010,Action,Warner Bros. Interactive Entertainment,0.03,0.02,0,0.01,0.06,PS2
12151,RedCard 20-03,2002,Sports,Midway Games,0.03,0.03,0,0.01,0.07,PS2
6914,My Street,2003,Misc,Sony Computer Entertainment,0.12,0.09,0,0.03,0.24,PS2
6916,Shadow Hearts: Covenant,2004,Role-Playing,Midway Games,0.12,0.09,0,0.03,0.24,PS2
8014,Buffy the Vampire Slayer: Chaos Bleeds,2003,Action,Vivendi Games,0.09,0.07,0,0.02,0.18,PS2
10011,Smash Cars,2003,Racing,Metro 3D,0.06,0.04,0,0.01,0.11,PS2
12748,TOCA Race Driver 2: Ultimate Racing Simulator,2004,Racing,Codemasters,0.03,0.02,0,0.01,0.06,PS2
12747,"Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 11: Shinseiki Evangelion - Magokoro o, Kimi ni",2007,Misc,D3Publisher,0,0,0.06,0,0.06,PS2
8009,.hack//Quarantine Part 4: The Final Chapter,2003,Role-Playing,Atari,0.09,0.07,0,0.02,0.18,PS2
12743,Pump It Up: Exceed,2005,Misc,Mastiff,0.03,0.02,0,0.01,0.06,PS2
8005,Harvest Moon: A Wonderful Life Special Edition,2004,Simulation,505 Games,0.09,0.07,0,0.02,0.18,PS2
12155,Future Tactics: The Uprising,2004,Strategy,Crave Entertainment,0.03,0.03,0,0.01,0.07,PS2
8000,Fight Club,2004,Fighting,Vivendi Games,0.09,0.07,0,0.02,0.18,PS2
6953,NASCAR 08,2007,Racing,Electronic Arts,0.12,0.09,0,0.03,0.24,PS2
6959,Wallace & Gromit in Project Zoo,2003,Platform,BAM! Entertainment,0.11,0.09,0,0.03,0.23,PS2
6960,Karaoke Revolution Volume 2,2004,Misc,Konami Digital Entertainment,0.11,0.09,0,0.03,0.23,PS2
10457,Frogger: Ancient Shadow,2005,Platform,Konami Digital Entertainment,0.05,0.04,0,0.01,0.1,PS2
6964,Mobile Suit Gundam: Climax U.C.,2006,Action,Namco Bandai Games,0,0,0.23,0,0.23,PS2
6970,Jet X20,N/A,Racing,Unknown,0.11,0.09,0,0.03,0.23,PS2
12727,Tsugunai: Atonement,2001,Role-Playing,Sony Computer Entertainment,0.02,0.01,0.02,0,0.06,PS2
12723,Kamen Rider Kabuto,2006,Action,Namco Bandai Games,0,0,0.06,0,0.06,PS2
7991,EverQuest Online Adventures: Frontiers,2003,Role-Playing,Sony Online Entertainment,0.09,0.07,0,0.02,0.19,PS2
12722,Samurai Jack: The Shadow of Aku,2004,Action,Sega,0.03,0.02,0,0.01,0.06,PS2
11007,Lilie no Atelier: Salburg no Renkinjutsushi 3,2001,Role-Playing,Gust,0,0,0.09,0,0.09,PS2
12721,Bleach: Blade Battlers 2nd,2007,Fighting,Sony Computer Entertainment,0,0,0.06,0,0.06,PS2
6994,Test Drive: Eve of Destruction,2004,Racing,Atari,0.11,0.09,0,0.03,0.23,PS2
7983,La Pucelle: Tactics,2002,Role-Playing,Tecmo Koei,0.09,0.07,0,0.02,0.19,PS2
7000,Jeremy McGrath Supercross World,2001,Racing,Acclaim Entertainment,0.11,0.09,0,0.03,0.23,PS2
7003,The Scorpion King: Rise of the Akkadian,2002,Action,Universal Interactive,0.11,0.09,0,0.03,0.23,PS2
7004,Let's Make a Soccer Team!,2006,Sports,Sega,0,0,0.23,0,0.23,PS2
7006,Monster Hunter G,2005,Role-Playing,Capcom,0,0,0.23,0,0.23,PS2
12710,G1 Jockey 2,2000,Sports,Tecmo Koei,0,0,0.06,0,0.06,PS2
7015,ESPN NHL Hockey,2003,Sports,Sega,0.11,0.09,0,0.03,0.23,PS2
7020,NCAA GameBreaker 2003,2002,Sports,Sony Computer Entertainment,0.11,0.09,0,0.03,0.23,PS2
12703,Eikan wa Kimini 2002: Koshien no Kodou,2002,Sports,DigiCube,0,0,0.06,0,0.06,PS2
7975,J-League Pro Soccer Club o Tsukurou! 5,2007,Sports,Sega,0,0,0.19,0,0.19,PS2
12697,Mana Khemia: Alchemists of Al-Revis,2007,Role-Playing,Nippon Ichi Software,0.03,0.02,0,0.01,0.06,PS2
7972,Samurai Warriors 2: Empires,2006,Action,Tecmo Koei,0,0,0.19,0,0.19,PS2
7969,Ty the Tasmanian Tiger 3: Night of the Quinkan,2005,Action,Activision,0.09,0.07,0,0.02,0.19,PS2
7965,R-Type Final,2003,Shooter,Metro 3D,0.09,0.07,0,0.02,0.19,PS2
7037,Tribes: Aerial Assault,N/A,Shooter,Unknown,0.11,0.09,0,0.03,0.23,PS2
7963,Robin Hood: Defender of the Crown,2003,Strategy,Capcom,0.09,0.07,0,0.02,0.19,PS2
7961,NCAA Final Four 2001,2000,Sports,Sony Computer Entertainment,0.09,0.07,0,0.02,0.19,PS2
7051,Major League Baseball 2K10,2010,Sports,Take-Two Interactive,0.11,0.09,0,0.03,0.23,PS2
7056,Airblade,2001,Sports,Sony Computer Entertainment,0.11,0.09,0,0.03,0.23,PS2
7068,Pro Yakyuu Team o Tsukurou! 2,2003,Sports,Sega,0,0,0.23,0,0.23,PS2
7070,World Series of Poker 2008: Battle for the Bracelets,2007,Misc,Activision,0.11,0.09,0,0.03,0.23,PS2
7073,Genji: Dawn of the Samurai,2005,Action,Sony Computer Entertainment,0.11,0.09,0,0.03,0.23,PS2
378,FIFA Soccer 2004,N/A,Sports,Electronic Arts,0.59,2.36,0.04,0.51,3.49,PS2
335,FIFA Soccer 2005,2004,Sports,Electronic Arts,0.58,2.48,0.04,0.59,3.7,PS2
12670,Urban Chaos: Riot Response,2006,Shooter,Eidos Interactive,0.03,0.02,0,0.01,0.06,PS2
7083,The Italian Job,2003,Racing,Eidos Interactive,0.11,0.09,0,0.03,0.23,PS2
12189,The King of Fighters 02/03,2005,Fighting,SNK,0.03,0.03,0,0.01,0.07,PS2
12669,Tom Clancy's Ghost Recon: Advanced Warfighter,2006,Shooter,Ubisoft,0.03,0.02,0,0.01,0.06,PS2
12193,Lucian Bee's: Justice Yellow / Evil Violet,2010,Adventure,5pb,0,0,0.07,0,0.07,PS2
12663,CMT Presents: Karaoke Revolution Country,2006,Misc,Konami Digital Entertainment,0.03,0.02,0,0.01,0.06,PS2
7091,Disney Princess: Enchanted Journey,2007,Adventure,Disney Interactive Studios,0.11,0.09,0,0.03,0.23,PS2
7092,Final Fantasy XI: Treasures of Aht Urhgan,2006,Role-Playing,Square Enix,0.06,0.05,0.1,0.02,0.23,PS2
7095,Bratz: Girlz Really Rock,2008,Action,THQ,0.11,0.09,0,0.03,0.23,PS2
12196,Armored Core: Nine Breaker,2004,Simulation,505 Games,0.03,0.03,0,0.01,0.07,PS2
7100,BlowOut,2003,Shooter,Zoo Digital Publishing,0.11,0.09,0,0.03,0.23,PS2
7101,NFL Blitz Pro,2003,Sports,Midway Games,0.11,0.09,0,0.03,0.23,PS2
12650,Daito Giken Koushiki Pachi-Slot Simulator: Shin Yoshimune,2008,Misc,Paon,0,0,0.06,0,0.06,PS2
12647,Syphon Filter: Logan's Shadow,2010,Shooter,Sony Computer Entertainment,0.03,0.02,0,0.01,0.06,PS2
7109,.hack//G.U. Vol.2//Reminisce,2006,Role-Playing,Namco Bandai Games,0.11,0.09,0,0.03,0.23,PS2
7114,NCAA GameBreaker 2004,2003,Sports,Sony Computer Entertainment,0.11,0.09,0,0.03,0.23,PS2
7116,The Polar Express,2004,Adventure,THQ,0.11,0.09,0,0.03,0.23,PS2
7118,Buzz! Junior: RoboJam,2007,Misc,Sony Computer Entertainment,0.11,0.09,0,0.03,0.23,PS2
7930,Rise of the Kasai,2005,Action,Sony Computer Entertainment,0.09,0.07,0,0.02,0.19,PS2
7123,NBA ShootOut 2003,2002,Sports,Sony Computer Entertainment,0.11,0.09,0,0.03,0.23,PS2
7926,Pro Yaky? Spirits 4,2007,Sports,Konami Digital Entertainment,0,0,0.19,0,0.19,PS2
7128,NHL FaceOff 2003,2002,Sports,Sony Computer Entertainment,0.11,0.09,0,0.03,0.23,PS2
7130,Rogue Ops,2003,Action,Kemco,0.11,0.09,0,0.03,0.23,PS2
10462,Despicable Me: The Game,2010,Platform,D3Publisher,0.05,0.04,0,0.01,0.1,PS2
7136,Legion: The Legend of Excalibur,2002,Action,Midway Games,0.11,0.09,0,0.03,0.22,PS2
7140,TNA iMPACT!,2008,Fighting,Midway Games,0.1,0,0,0.12,0.22,PS2
12206,Gambler Densetsu Tetsuya,2001,Adventure,Athena,0,0,0.07,0,0.07,PS2
7144,Spartan: Total Warrior,2005,Action,Sega,0.11,0.09,0,0.03,0.22,PS2
7160,Whirl Tour,2002,Sports,Crave Entertainment,0.11,0.09,0,0.03,0.22,PS2
7161,Time Crisis: Crisis Zone,2004,Shooter,Namco Bandai Games,0.11,0.09,0,0.03,0.22,PS2
7162,Momotarou Dentetsu 15,2005,Misc,Hudson Soft,0,0,0.22,0,0.22,PS2
7920,Monsters vs. Aliens,2009,Action,Activision,0.11,0,0,0.08,0.19,PS2
7165,Ben 10 Ultimate Alien: Cosmic Destruction,2010,Platform,D3Publisher,0.13,0.06,0,0.04,0.22,PS2
7169,MotoGP 08,2008,Racing,Capcom,0.01,0,0,0.21,0.22,PS2
12208,Bleach: Hanatareshi Yabou,2006,Role-Playing,Sony Computer Entertainment,0,0,0.07,0,0.07,PS2
7174,Ford vs. Chevy,2005,Racing,Global Star,0.11,0.09,0,0.03,0.22,PS2
12211,Yoake Yori Ruriiro na: Brighter than Dawning Blue,2006,Adventure,Aria,0,0,0.07,0,0.07,PS2
340,Tony Hawk's Pro Skater 4,2002,Sports,Activision,2.13,1.18,0.01,0.35,3.67,PS2
12631,The Fast and the Furious,2006,Racing,Namco Bandai Games,0.03,0.02,0,0.01,0.06,PS2
12215,Fallout: Brotherhood of Steel,2004,Role-Playing,Avalon Interactive,0.03,0.03,0,0.01,0.07,PS2
7902,Tenchu: Fatal Shadows,2004,Action,Sega,0.09,0.07,0,0.02,0.19,PS2
7192,Galactic Wrestling: Featuring Ultimate Muscle,2004,Fighting,Namco Bandai Games,0.03,0.02,0.17,0.01,0.22,PS2
7194,Dino Stalker,2002,Shooter,Capcom,0.07,0.06,0.08,0.02,0.22,PS2
12620,Archer Maclean Presents: Pool Paradise,2004,Sports,Ignition Entertainment,0.03,0.02,0,0.01,0.06,PS2
7196,Mobile Suit Gundam Seed,2003,Action,Namco Bandai Games,0,0,0.22,0,0.22,PS2
12619,Raw Danger! (JP sales),2006,Action,505 Games,0,0,0.06,0,0.06,PS2
7900,Transworld Surf,2002,Sports,Atari,0.09,0.07,0,0.02,0.19,PS2
7899,Phantasy Star Universe,2006,Role-Playing,Sega,0,0,0.19,0,0.19,PS2
7898,Gungrave,2002,Shooter,Activision,0.09,0.07,0,0.02,0.19,PS2
11011,Project Eden,2001,Action,Eidos Interactive,0.04,0.03,0,0.01,0.09,PS2
12613,Dragon Rage,2001,Shooter,3DO,0.03,0.02,0,0.01,0.06,PS2
7897,Boogie,2007,Misc,Electronic Arts,0.09,0.07,0,0.02,0.19,PS2
343,SOCOM: U.S. Navy SEALs,2002,Shooter,Sony Computer Entertainment,2.53,0.81,0.06,0.24,3.65,PS2
10468,Escape From Monkey Island,2001,Adventure,LucasArts,0.05,0.04,0,0.01,0.1,PS2
12600,Trapt,2005,Action,Tecmo Koei,0.03,0.02,0,0.01,0.06,PS2
7890,Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 5: CR Shinseiki Evangelion * Pachi-Slot Shinseiki Evangelion,2006,Misc,D3Publisher,0,0,0.19,0,0.19,PS2
7235,Mary-Kate and Ashley: Sweet 16 - Licenced to Drive,2002,Misc,Acclaim Entertainment,0.11,0.08,0,0.03,0.22,PS2
7887,Conflict: Global Terror,2005,Shooter,Eidos Interactive,0.09,0.07,0,0.02,0.19,PS2
7885,ESPN International Track & Field,2000,Sports,Konami Digital Entertainment,0.09,0.07,0,0.02,0.19,PS2
12232,Full Spectrum Warrior: Ten Hammers,2006,Strategy,THQ,0.03,0.02,0,0.01,0.07,PS2
7250,Magna Carta: Tears of Blood,2004,Role-Playing,505 Games,0.11,0.08,0,0.03,0.22,PS2
7251,Lethal Skies Elite Pilot: Team SW,2001,Simulation,Sammy Corporation,0.11,0.08,0,0.03,0.22,PS2
7876,Barbie Horse Adventures: Riding Camp,2008,Sports,Activision,0.09,0.07,0,0.02,0.19,PS2
12580,Melty Blood: Actress Again,2009,Fighting,Ecole,0,0,0.06,0,0.06,PS2
7262,Guitar Hero: Smash Hits,2009,Misc,Activision,0.11,0.01,0,0.1,0.22,PS2
7263,NFL Quarterback Club 2002,2001,Sports,Acclaim Entertainment,0.11,0.08,0,0.03,0.22,PS2
12578,Pro Yakyuu Netsu Star 2007,2007,Sports,Namco Bandai Games,0,0,0.06,0,0.06,PS2
7268,Growlanser: Heritage of War,2006,Role-Playing,Rising Star Games,0.11,0.08,0,0.03,0.22,PS2
7271,Rugby 2004,2003,Sports,Electronic Arts,0.11,0.08,0,0.03,0.22,PS2
346,Jak and Daxter: The Precursor Legacy,2001,Platform,Sony Computer Entertainment,2.08,1.09,0.15,0.33,3.64,PS2
7278,Wreckless: ThE YaKuza MisSiOns,2002,Racing,Activision,0.11,0.08,0,0.03,0.22,PS2
7280,Jikkyou Powerful Major League,2006,Sports,Konami Digital Entertainment,0,0,0.22,0,0.22,PS2
10001,DOA 2: Dead or Alive 2 Hardcore,2000,Fighting,Tecmo Koei,0,0,0.11,0,0.11,PS2
7287,J-League Winning Eleven 2008: Club Championship,2008,Sports,Konami Digital Entertainment,0,0,0.22,0,0.22,PS2
12568,Winning Post 4 Maximum,2000,Sports,Tecmo Koei,0,0,0.06,0,0.06,PS2
12256,RPG Maker 3,2004,Role-Playing,Enterbrain,0.03,0.02,0,0.01,0.06,PS2
349,Pro Evolution Soccer 2008,2007,Sports,Konami Digital Entertainment,0.05,0,0.64,2.93,3.63,PS2
12563,PachiPara 13: Super Umi no Pachi-Pro Fuuunroku,2006,Misc,Irem Software Engineering,0,0,0.06,0,0.06,PS2
7306,Herdy Gerdy,2002,Adventure,Eidos Interactive,0.11,0.08,0,0.03,0.22,PS2
7852,Jampack: Summer 2003 (RP-T),2003,Misc,Sony Computer Entertainment,0.09,0.07,0,0.02,0.19,PS2
7315,Dark Summit,2001,Sports,THQ,0.11,0.08,0,0.03,0.21,PS2
7321,The Dukes of Hazzard: Return of the General Lee,2004,Racing,Ubisoft,0.11,0.08,0,0.03,0.21,PS2
7325,Crash 'N' Burn,2004,Racing,Eidos Interactive,0.11,0.08,0,0.03,0.21,PS2
7327,Teenage Mutant Ninja Turtles: Smash-Up,2009,Fighting,Ubisoft,0.11,0.08,0,0.03,0.21,PS2
7333,Disaster Report,2002,Action,Agetec,0.03,0.02,0.15,0.01,0.21,PS2
12546,Mobile Suit Gundam: Gundam vs. Zeta Gundam,2004,Shooter,Namco Bandai Games,0.03,0.02,0,0.01,0.06,PS2
12545,Commandos: Strike Force,2006,Shooter,Eidos Interactive,0.03,0.02,0,0.01,0.06,PS2
7339,Speed Racer: The Videogame,2008,Racing,Warner Bros. Interactive Entertainment,0.1,0.08,0,0.03,0.21,PS2
7347,Wild Wild Racing,2000,Racing,Interplay,0.1,0.08,0,0.03,0.21,PS2
7349,The Bard's Tale,2004,Role-Playing,Ubisoft,0.1,0.08,0,0.03,0.21,PS2
7351,Momotarou Dentetsu 16,2006,Misc,Hudson Soft,0,0,0.21,0,0.21,PS2
7353,Yu Yu Hakusho: Dark Tournament,N/A,Fighting,N/A,0.1,0.08,0,0.03,0.21,PS2
7844,Frequency,2001,Misc,Sony Computer Entertainment,0.09,0.07,0,0.02,0.19,PS2
7356,Conflict Zone,2002,Strategy,Ubisoft,0.1,0.08,0,0.03,0.21,PS2
12533,Combat Elite: WWII Paratroopers,N/A,Shooter,Unknown,0.03,0.02,0,0.01,0.06,PS2
7841,SNK Arcade Classics Vol. 1,2008,Misc,Ignition Entertainment,0.09,0.07,0,0.02,0.19,PS2
7840,SingStar Pop Vol.2,2008,Misc,Sony Computer Entertainment,0.09,0.07,0,0.02,0.19,PS2
7366,World Poker Tour,2005,Misc,Take-Two Interactive,0.1,0.08,0,0.03,0.21,PS2
7539,Fairy Fencer F,2013,Role-Playing,Nippon Ichi Software,0.05,0.05,0.09,0.02,0.2,PS3
15871,Shin Sangoku Musou Online: Souten Ranbu,2010,Action,Tecmo Koei,0,0,0.02,0,0.02,PS3
4673,Katamari Forever,2009,Puzzle,Namco Bandai Games,0.26,0.05,0.06,0.04,0.42,PS3
2600,The Walking Dead: Season One,2012,Adventure,Avanquest Software,0.4,0.25,0.03,0.11,0.79,PS3
10501,Risen 3: Titan Lords,2014,Role-Playing,Deep Silver,0.02,0.06,0,0.02,0.1,PS3
7370,GRID Autosport,2014,Racing,Codemasters,0.05,0.11,0.01,0.04,0.21,PS3
10280,Where the Wild Things Are,2009,Platform,Warner Bros. Interactive Entertainment,0.09,0.01,0,0.01,0.11,PS3
1519,Saints Row IV,2013,Action,Deep Silver,0.56,0.44,0.09,0.21,1.3,PS3
6542,Tom Clancy's Splinter Cell: Double Agent,2007,Action,Ubisoft,0.2,0.03,0,0.03,0.26,PS3
11945,Rock Band Country Track Pack 2,2011,Misc,MTV Games,0.07,0,0,0.01,0.07,PS3
16191,Toro to Morimori,2009,Misc,Sony Computer Entertainment,0,0,0.01,0,0.01,PS3
200,FIFA Soccer 11,2010,Sports,Electronic Arts,0.6,3.29,0.06,1.13,5.08,PS3
12000,Super Robot Taisen OG Saga: Masou Kishin III - Pride of Justice,2013,Strategy,Namco Bandai Games,0,0,0.07,0,0.07,PS3
8745,NHL 2K10,2009,Sports,Take-Two Interactive,0.13,0.01,0,0.01,0.15,PS3
6819,Pure Futbol,2010,Sports,Ubisoft,0.06,0.13,0,0.05,0.24,PS3
14766,Infinite Stratos 2: Ignition Hearts,2014,Adventure,5pb,0,0,0.03,0,0.03,PS3
6545,The Testament of Sherlock Holmes,2012,Adventure,Focus Home Interactive,0.05,0.15,0,0.06,0.26,PS3
2595,Sniper: Ghost Warrior,2011,Shooter,City Interactive,0.26,0.36,0.04,0.14,0.8,PS3
4692,Cars: Mater-National Championship,2007,Racing,THQ,0.37,0.01,0,0.03,0.41,PS3
1517,Crysis 2,2011,Action,Electronic Arts,0.45,0.57,0.06,0.21,1.3,PS3
8274,Watchmen: The End is Nigh - The Complete Experience,2009,Action,Warner Bros. Interactive Entertainment,0.08,0.07,0,0.02,0.17,PS3
10119,John Daly's ProStroke Golf,2010,Sports,O-Games,0.09,0.02,0,0.01,0.11,PS3
2585,Resident Evil: Revelations,2013,Action,Capcom,0.14,0.32,0.22,0.12,0.8,PS3
14049,Winter Sports 3: The Great Tournament,2010,Sports,Tradewest,0,0.03,0,0.01,0.04,PS3
8464,Hyperdimension Neptunia Victory,2012,Role-Playing,Compile Heart,0.05,0.03,0.06,0.02,0.16,PS3
4700,Destiny: The Taken King,2015,Shooter,Activision,0.16,0.17,0.02,0.06,0.41,PS3
1088,Fight Night Round 3,2006,Fighting,Electronic Arts,0.81,0.59,0.01,0.26,1.67,PS3
273,Gran Turismo 5 Prologue,2007,Racing,Sony Computer Entertainment,1.28,1.83,0.57,0.53,4.2,PS3
8740,All-Pro Football 2K8,2007,Sports,Take-Two Interactive,0.14,0,0,0.01,0.15,PS3
7111,Ratchet & Clank: Full Frontal Assault,2012,Adventure,Sony Computer Entertainment,0.19,0.01,0,0.02,0.23,PS3
2579,NBA 2K16,2015,Sports,Take-Two Interactive,0.44,0.19,0.03,0.13,0.8,PS3
10660,Digimon All-Star Rumble,2014,Fighting,Namco Bandai Games,0.06,0.03,0,0.02,0.1,PS3
4710,BlazBlue: Continuum Shift,2010,Fighting,PQube,0.21,0.08,0.09,0.04,0.41,PS3
3479,JoJo's Bizarre Adventure: All Star Battle,2013,Fighting,Namco Bandai Games,0.05,0.02,0.5,0.01,0.58,PS3
2578,Goldeneye 007: Reloaded,2011,Shooter,Activision,0.33,0.35,0,0.13,0.8,PS3
15287,Don Bradman Cricket 14,2014,Sports,Tru Blu Entertainment,0,0.02,0,0,0.02,PS3
13545,White Album 2: Shiawase no Mukougawa,2012,Adventure,Aqua Plus,0,0,0.04,0,0.04,PS3
1496,MAG: Massive Action Game,2010,Shooter,Sony Computer Entertainment,0.77,0.3,0.09,0.16,1.32,PS3
4717,Mass Effect Trilogy,2012,Action,Electronic Arts,0.37,0,0,0.04,0.41,PS3
6554,Samurai Warriors 4,2014,Action,Tecmo Koei,0,0,0.26,0,0.26,PS3
1489,Kingdom Hearts II,2014,Role-Playing,Square Enix,0.52,0.43,0.18,0.19,1.32,PS3
113,FIFA 14,2013,Sports,Electronic Arts,0.78,4.32,0.07,1.73,6.9,PS3
